,alightings,boardings,cross_street,daytype,location,month,on_street,routes,stop_id
10933,31.1,127.5,CLYBOURN,Weekday,"{'type': 'Point', 'coordinates': [-87.66826017, 41.92413689]}",2012-10-01T00:00:00.000,ASHLAND,9,15976
10934,39.0,9.1,MARQUETTE RD,Weekday,"{'type': 'Point', 'coordinates': [-87.62535294, 41.77345849]}",2012-10-01T00:00:00.000,STATE,29,15982
10935,259.1,225.7,WESTERN,Weekday,"{'type': 'Point', 'coordinates': [-87.68571469, 41.86651245]}",2012-10-01T00:00:00.000,ROOSEVELT,12,15983
10936,127.0,49.8,LAVERGNE,Weekday,"{'type': 'Point', 'coordinates': [-87.75159692, 41.92427086]}",2012-10-01T00:00:00.000,FULLERTON,74,15986
10937,339.2,361.4,FULTON,Weekday,"{'type': 'Point', 'coordinates': [-87.70635387, 41.88624961]}",2012-10-01T00:00:00.000,KEDZIE,52,15989
10938,26.4,31.5,WASHINGTON,Weekday,"{'type': 'Point', 'coordinates': [-87.66671864, 41.88349919]}",2012-10-01T00:00:00.000,ASHLAND,9,15991
10939,51.7,19.4,CAMPBELL,Weekday,"{'type': 'Point', 'coordinates': [-87.6888655, 41.87745393]}",2012-10-01T00:00:00.000,JACKSON,126,15992
10940,13.3,41.2,LEXINGTON,Weekday,"{'type': 'Point', 'coordinates': [-87.65673915, 41.87231854]}",2012-10-01T00:00:00.000,RACINE,60,15993
10941,89.8,100.7,PAULINA,Weekday,"{'type': 'Point', 'coordinates': [-87.67139679, 41.93971734]}",2012-10-01T00:00:00.000,BELMONT,77,15995
10942,0.1,0.1,LOMBARD,Weekday,"{'type': 'Point', 'coordinates': [-87.77965083, 41.88826811]}",2012-10-01T00:00:00.000,LAKE STREET,N20,16002
10943,1.2,0.1,RIDGELAND,Weekday,"{'type': 'Point', 'coordinates': [-87.78448115, 41.88843866]}",2012-10-01T00:00:00.000,LAKE STREET,N20,16003
10944,0.0,0.1,AUSTIN,Weekday,"{'type': 'Point', 'coordinates': [-87.77500479, 41.88790645]}",2012-10-01T00:00:00.000,LAKE STREET,N20,16005
10945,16.1,22.1,CORNELIA,Weekday,"{'type': 'Point', 'coordinates': [-87.77649834, 41.94380942]}",2012-10-01T00:00:00.000,AUSTIN,91,16006
10946,3.9,109.8,74TH PLACE,Weekday,"{'type': 'Point', 'coordinates': [-87.74146377, 41.7571592]}",2012-10-01T00:00:00.000,CICERO,54B,16007
10947,6.6,4.1,120TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.64173572, 41.67665365]}",2012-10-01T00:00:00.000,HALSTED,"8A,119",16010
10948,12.3,75.5,SOUTH BLVD,Weekday,"{'type': 'Point', 'coordinates': [-87.67805254, 42.02712735]}",2012-10-01T00:00:00.000,CHICAGO AVENUE,"N201,205",16011
10949,48.2,56.4,25TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70502253, 41.84650703]}",2012-10-01T00:00:00.000,KEDZIE,52,16012
10950,63.3,35.0,23RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.62386542, 41.85127574]}",2012-10-01T00:00:00.000,MICHIGAN,"1,4",16014
10951,40.2,82.0,LAVERGNE,Weekday,"{'type': 'Point', 'coordinates': [-87.7520163, 41.95326677]}",2012-10-01T00:00:00.000,IRVING PARK,80,16015
10952,4.2,2.0,BEVERLY COUNTRY CLUB,Weekday,"{'type': 'Point', 'coordinates': [-87.68465043, 41.73537843]}",2012-10-01T00:00:00.000,87TH STREET,87,16018
10953,14.5,18.0,WOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.67127208, 41.85035306]}",2012-10-01T00:00:00.000,BLUE ISLAND,60,16019
10954,20.6,0.4,HALSTED,Weekday,"{'type': 'Point', 'coordinates': [-87.64816426, 41.89920084]}",2012-10-01T00:00:00.000,NORTH BRANCH,132,16022
10955,0.9,5.3,HALSTED,Weekday,"{'type': 'Point', 'coordinates': [-87.64804456, 41.89900344]}",2012-10-01T00:00:00.000,NORTH BRANCH,132,16023
10956,0.1,11.7,DIVISION,Weekday,"{'type': 'Point', 'coordinates': [-87.65408947, 41.90339724]}",2012-10-01T00:00:00.000,CHERRY,132,16025
10957,9.1,2.1,WISCONSIN,Weekday,"{'type': 'Point', 'coordinates': [-87.65535568, 41.91519744]}",2012-10-01T00:00:00.000,CLYBOURN,132,16026
10958,59.2,300.7,RUSH,Weekday,"{'type': 'Point', 'coordinates': [-87.6256301, 41.89177539]}",2012-10-01T00:00:00.000,GRAND,"29,65",16028
10959,51.5,35.3,132ND ST/DOTY CARVER HS,Weekday,"{'type': 'Point', 'coordinates': [-87.59097662, 41.65627883]}",2012-10-01T00:00:00.000,CARVER HIGH SCHOOL 4,"34,108",16030
10960,107.8,307.4,ROOSEVELT,Weekday,"{'type': 'Point', 'coordinates': [-87.74465599, 41.86618591]}",2012-10-01T00:00:00.000,CICERO,54,16031
10961,15.6,17.1,1900 NORTH (ACCESS DRIVE),Weekday,"{'type': 'Point', 'coordinates': [-87.76559662, 41.91538292]}",2012-10-01T00:00:00.000,CENTRAL,85,16032
10962,28.9,10.7,1900 NORTH (ACCESS DRIVE),Weekday,"{'type': 'Point', 'coordinates': [-87.7658941, 41.91531719]}",2012-10-01T00:00:00.000,CENTRAL,85,16033
10963,22.1,2.8,NORTHWEST HWY,Weekday,"{'type': 'Point', 'coordinates': [-87.78760613, 41.98620339]}",2012-10-01T00:00:00.000,NAGLE,"86,91",16034
10964,130.8,377.5,AUSTIN,Weekday,"{'type': 'Point', 'coordinates': [-87.77517194, 41.90915677]}",2012-10-01T00:00:00.000,NORTH AVENUE,72,16035
10965,50.2,430.3,57TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.59800902, 41.79133238]}",2012-10-01T00:00:00.000,UNIVERSITY,171,16036
10966,157.0,0.6,ADAMS,Weekday,"{'type': 'Point', 'coordinates': [-87.63699667, 41.87952383]}",2012-10-01T00:00:00.000,WACKER (upper),"121,123",16038
10967,0.0,0.5,KOSTNER,Weekday,"{'type': 'Point', 'coordinates': [-87.7343458, 41.83640784]}",2012-10-01T00:00:00.000,31ST STREET (south leg),53,16039
10968,0.3,0.0,KOSTNER,Weekday,"{'type': 'Point', 'coordinates': [-87.7344355, 41.83712706]}",2012-10-01T00:00:00.000,31ST STREET (north leg),53,16040
10969,47.7,58.4,CONGRESS,Weekday,"{'type': 'Point', 'coordinates': [-87.66678108, 41.87527646]}",2012-10-01T00:00:00.000,ASHLAND,"9,126",16043
10970,71.8,1.1,LOTUS,Weekday,"{'type': 'Point', 'coordinates': [-87.76177558, 41.87291976]}",2012-10-01T00:00:00.000,HARRISON,7,16044
10971,72.2,31.6,AUGUSTA,Weekday,"{'type': 'Point', 'coordinates': [-87.67722934, 41.89934224]}",2012-10-01T00:00:00.000,DAMEN,50,16045
10972,86.0,134.2,WABASH,Weekday,"{'type': 'Point', 'coordinates': [-87.62392909, 41.7947223]}",2012-10-01T00:00:00.000,GARFIELD,55,16047
10973,154.5,87.3,INGLESIDE,Weekday,"{'type': 'Point', 'coordinates': [-87.60140536, 41.73676156]}",2012-10-01T00:00:00.000,87TH STREET,87,16048
10974,10.9,52.8,LOOMIS (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.66201484, 41.88146881]}",2012-10-01T00:00:00.000,MADISON,20,16049
10975,69.7,217.3,31ST STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.64618923, 41.83821788]}",2012-10-01T00:00:00.000,HALSTED,8,16050
10976,18.1,49.6,THROOP,Weekday,"{'type': 'Point', 'coordinates': [-87.65958703, 41.877685]}",2012-10-01T00:00:00.000,JACKSON,126,16051
10977,6.7,57.3,LAKE (extended),Weekday,"{'type': 'Point', 'coordinates': [-87.62053, 41.88598433]}",2012-10-01T00:00:00.000,COLUMBUS,4,16052
10978,24.8,9.9,81ST STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.64385039, 41.7473055]}",2012-10-01T00:00:00.000,HALSTED,8A,16053
10979,0.1,22.1,IRVING PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.64526199, 41.95420437]}",2012-10-01T00:00:00.000,MARINE DRIVE,145,16054
10980,56.6,1.8,PEARSON&CHESTNUT,Weekday,"{'type': 'Point', 'coordinates': [-87.62179812, 41.89798413]}",2012-10-01T00:00:00.000,MIES VAN DER ROHE,"10,125,157",16056
10981,89.7,139.4,43RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.63125028, 41.81622959]}",2012-10-01T00:00:00.000,WENTWORTH,"24,43",16057
10982,16.4,63.6,MAIN,Weekday,"{'type': 'Point', 'coordinates': [-87.67922233, 42.03422656]}",2012-10-01T00:00:00.000,CHICAGO AVENUE,"N201,205",16058
10983,8.2,6.1,CORNELIA,Weekday,"{'type': 'Point', 'coordinates': [-87.67234956, 41.94483597]}",2012-10-01T00:00:00.000,LINCOLN,11,16061
10984,138.4,0.5,PULASKI,Weekday,"{'type': 'Point', 'coordinates': [-87.71962686, 41.68391678]}",2012-10-01T00:00:00.000,115TH STREET,53A,16062
10985,2.5,232.5,HARLEM,Weekday,"{'type': 'Point', 'coordinates': [-87.8044966, 41.88671551]}",2012-10-01T00:00:00.000,SOUTH BLVD,90,16063
10986,14.4,14.1,40TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.7045507, 41.82089073]}",2012-10-01T00:00:00.000,KEDZIE,52,16064
10987,84.7,19.8,BERKELEY,Weekday,"{'type': 'Point', 'coordinates': [-87.60043995, 41.81682646]}",2012-10-01T00:00:00.000,43RD STREET,43,16065
10988,7.5,10.4,HOMAN,Weekday,"{'type': 'Point', 'coordinates': [-87.70849809, 41.80800427]}",2012-10-01T00:00:00.000,47TH STREET,47,16067
10989,6.0,6.9,PERSHING,Weekday,"{'type': 'Point', 'coordinates': [-87.74336636, 41.82232724]}",2012-10-01T00:00:00.000,CICERO,54B,16068
10990,18.8,14.4,PERSHING,Weekday,"{'type': 'Point', 'coordinates': [-87.74369328, 41.82179553]}",2012-10-01T00:00:00.000,CICERO,54B,16069
10991,24.8,81.8,44TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.72394653, 41.81322517]}",2012-10-01T00:00:00.000,PULASKI,53A,16070
10992,9.8,51.1,45TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.72386355, 41.81138735]}",2012-10-01T00:00:00.000,PULASKI,53A,16071
10993,61.4,12.1,46TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.723507, 41.80989475]}",2012-10-01T00:00:00.000,PULASKI,53A,16073
10994,73.4,15.6,45TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.72357419, 41.81176716]}",2012-10-01T00:00:00.000,PULASKI,53A,16074
10995,36.9,12.6,43RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.72373264, 41.81541965]}",2012-10-01T00:00:00.000,PULASKI,53A,16075
10996,394.4,928.5,COTTAGE GROVE,Weekday,"{'type': 'Point', 'coordinates': [-87.60617373, 41.78046531]}",2012-10-01T00:00:00.000,63RD STREET,63,16077
10997,43.0,20.3,LEAVITT,Weekday,"{'type': 'Point', 'coordinates': [-87.68168, 41.87767255]}",2012-10-01T00:00:00.000,JACKSON,126,16078
10998,35.1,57.5,OAKLEY,Weekday,"{'type': 'Point', 'coordinates': [-87.6841316, 41.87763809]}",2012-10-01T00:00:00.000,JACKSON,126,16079
10999,119.0,58.7,PEORIA,Weekday,"{'type': 'Point', 'coordinates': [-87.64743501, 41.77975861]}",2012-10-01T00:00:00.000,63RD STREET,63,16080
11000,52.1,102.4,MILWAUKEE,Weekday,"{'type': 'Point', 'coordinates': [-87.66595146, 41.90326109]}",2012-10-01T00:00:00.000,DIVISION,70,16081
11001,24.4,50.3,LAWNDALE,Weekday,"{'type': 'Point', 'coordinates': [-87.71559123, 41.77884527]}",2012-10-01T00:00:00.000,63RD STREET,63,16082
11002,30.6,124.2,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76552917, 41.91864603]}",2012-10-01T00:00:00.000,GRAND,65,16083
11003,77.1,73.1,24TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.68541147, 41.84860584]}",2012-10-01T00:00:00.000,WESTERN,49,16084
11004,247.2,165.3,ARCHER,Weekday,"{'type': 'Point', 'coordinates': [-87.68498669, 41.8255344]}",2012-10-01T00:00:00.000,WESTERN,49,16085
11005,33.4,56.7,CAMPBELL(east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.68874093, 41.88121399]}",2012-10-01T00:00:00.000,MADISON,20,16087
11006,16.0,29.7,TALMAN,Weekday,"{'type': 'Point', 'coordinates': [-87.69229365, 41.88103301]}",2012-10-01T00:00:00.000,MADISON,20,16088
11007,153.5,77.2,CICERO,Weekday,"{'type': 'Point', 'coordinates': [-87.74631309, 41.90243285]}",2012-10-01T00:00:00.000,DIVISION,70,16095
11008,55.8,98.6,LASALLE,Weekday,"{'type': 'Point', 'coordinates': [-87.62969679, 41.79414996]}",2012-10-01T00:00:00.000,GARFIELD,55,16096
11009,150.5,158.7,LASALLE,Weekday,"{'type': 'Point', 'coordinates': [-87.62989518, 41.79465292]}",2012-10-01T00:00:00.000,GARFIELD,55,16097
11010,9.1,8.6,TAYLOR,Weekday,"{'type': 'Point', 'coordinates': [-87.6959016, 41.86940363]}",2012-10-01T00:00:00.000,CALIFORNIA,94,16098
11011,23.2,13.2,CONGRESS,Weekday,"{'type': 'Point', 'coordinates': [-87.69620407, 41.87471634]}",2012-10-01T00:00:00.000,CALIFORNIA,94,16099
11012,68.1,12.9,FILLMORE,Weekday,"{'type': 'Point', 'coordinates': [-87.69602132, 41.86813237]}",2012-10-01T00:00:00.000,CALIFORNIA,94,16100
11013,208.5,68.6,KILDARE,Weekday,"{'type': 'Point', 'coordinates': [-87.73391254, 41.90989259]}",2012-10-01T00:00:00.000,NORTH AVENUE,72,16101
11014,38.6,4.9,NATCHEZ,Weekday,"{'type': 'Point', 'coordinates': [-87.78843547, 41.90919935]}",2012-10-01T00:00:00.000,NORTH AVENUE,72,16102
11015,122.1,107.7,LOOMIS,Weekday,"{'type': 'Point', 'coordinates': [-87.66133342, 41.86681081]}",2012-10-01T00:00:00.000,ROOSEVELT,12,16103
11016,137.4,89.2,LOOMIS,Weekday,"{'type': 'Point', 'coordinates': [-87.66188434, 41.86701749]}",2012-10-01T00:00:00.000,ROOSEVELT,12,16104
11017,38.4,38.0,WASHINGTON,Weekday,"{'type': 'Point', 'coordinates': [-87.69640665, 41.88269579]}",2012-10-01T00:00:00.000,CALIFORNIA,94,16105
11018,33.8,10.9,WILCOX,Weekday,"{'type': 'Point', 'coordinates': [-87.69631243, 41.87910004]}",2012-10-01T00:00:00.000,CALIFORNIA,94,16106
11019,17.6,6.0,MENARD,Weekday,"{'type': 'Point', 'coordinates': [-87.77244888, 41.96047533]}",2012-10-01T00:00:00.000,MONTROSE,78,16108
11020,1.2,4.1,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76687451, 41.96041677]}",2012-10-01T00:00:00.000,MONTROSE,78,16109
11021,180.6,66.0,FRANCISCO,Weekday,"{'type': 'Point', 'coordinates': [-87.69856203, 41.88099888]}",2012-10-01T00:00:00.000,MADISON,20,16110
11022,8.5,242.5,63RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.58891077, 41.78035011]}",2012-10-01T00:00:00.000,BLACKSTONE,63,16111
11023,0.1,4.9,CERMAK,Weekday,"{'type': 'Point', 'coordinates': [-87.80830713, 41.85010618]}",2012-10-01T00:00:00.000,NORTH RIVERSIDE,"21,322",16112
11024,83.1,14.0,EAST,Weekday,"{'type': 'Point', 'coordinates': [-87.78870535, 41.85072717]}",2012-10-01T00:00:00.000,CERMAK,"21,322",16113
11025,92.7,33.1,DAMEN,Weekday,"{'type': 'Point', 'coordinates': [-87.67539726, 41.84857231]}",2012-10-01T00:00:00.000,BLUE ISLAND,60,16114
11026,109.2,435.0,LAKE SHORE DRIVE,Weekday,"{'type': 'Point', 'coordinates': [-87.58400058, 41.8025832]}",2012-10-01T00:00:00.000,E HYDE PARK,172,16116
11027,60.9,76.0,33RD BOULEVARD,Weekday,"{'type': 'Point', 'coordinates': [-87.62175239, 41.8349486]}",2012-10-01T00:00:00.000,INDIANA,"1,4",16119
11028,36.7,25.5,37TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.62636806, 41.82754403]}",2012-10-01T00:00:00.000,STATE,29,16120
11029,103.7,78.2,VINCENNES,Weekday,"{'type': 'Point', 'coordinates': [-87.63166392, 41.75819155]}",2012-10-01T00:00:00.000,75TH STREET,75,16121
11030,50.4,102.1,BERWYN,Weekday,"{'type': 'Point', 'coordinates': [-87.68911811, 41.97786718]}",2012-10-01T00:00:00.000,WESTERN,"49B,N49",16122
11031,132.1,349.6,103RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.62032417, 41.70705363]}",2012-10-01T00:00:00.000,MICHIGAN,34,16123
11032,135.6,2.9,HYDE PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.58636621, 41.80268932]}",2012-10-01T00:00:00.000,CORNELL,172,16124
11033,93.9,158.2,NORTH BRANCH,Weekday,"{'type': 'Point', 'coordinates': [-87.64796545, 41.89886533]}",2012-10-01T00:00:00.000,HALSTED,8,16125
11034,149.6,254.0,47TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.64564336, 41.80869127]}",2012-10-01T00:00:00.000,HALSTED,8,16127
11035,48.7,1.1,TRAINROOM,Weekday,"{'type': 'Point', 'coordinates': [-87.76425852, 41.98326779]}",2012-10-01T00:00:00.000,FOREST GLEN GARAGE,85,16128
11036,3.1,65.4,TRAINROOM,Weekday,"{'type': 'Point', 'coordinates': [-87.76586647, 41.98388357]}",2012-10-01T00:00:00.000,FOREST GLEN GARAGE,85,16129
11037,268.9,307.4,63RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70322963, 41.77886813]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",16138
11038,14.6,852.3,STATE,Weekday,"{'type': 'Point', 'coordinates': [-87.62782765, 41.86753563]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18",16139
11039,1777.5,3192.1,GREEN/ORANGE/RED LINE,Weekday,"{'type': 'Point', 'coordinates': [-87.62666395, 41.86755162]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,130,146,192",16140
11040,35.0,52.4,ORCHARD,Weekday,"{'type': 'Point', 'coordinates': [-87.64571437, 41.91102555]}",2012-10-01T00:00:00.000,NORTH AVENUE,72,16142
11041,0.4,0.8,LEAMINGTON,Weekday,"{'type': 'Point', 'coordinates': [-87.75295896, 41.87102659]}",2012-10-01T00:00:00.000,LEXINGTON,57,16166
11042,130.2,142.5,KIMBALL,Weekday,"{'type': 'Point', 'coordinates': [-87.71293579, 41.94663193]}",2012-10-01T00:00:00.000,ADDISON,"53,152",16173
11043,87.0,151.0,PULASKI,Weekday,"{'type': 'Point', 'coordinates': [-87.72707438, 41.94630968]}",2012-10-01T00:00:00.000,ADDISON,152,16174
11044,14.6,33.6,KILBOURN (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.74078704, 41.9533972]}",2012-10-01T00:00:00.000,IRVING PARK,"54A,80",16175
11045,236.8,899.0,CANAL,Weekday,"{'type': 'Point', 'coordinates': [-87.63931642, 41.88053874]}",2012-10-01T00:00:00.000,MONROE,J14,16181
11046,34.0,25.7,CERMAK,Weekday,"{'type': 'Point', 'coordinates': [-87.66125787, 41.852533]}",2012-10-01T00:00:00.000,LOOMIS,60,16186
11047,1.1,33.1,OGDEN,Weekday,"{'type': 'Point', 'coordinates': [-87.69322237, 41.86200252]}",2012-10-01T00:00:00.000,WASHTENAW,157,16190
11048,477.7,37.0,SHERIDAN,Weekday,"{'type': 'Point', 'coordinates': [-87.65459087, 41.96903357]}",2012-10-01T00:00:00.000,LAWRENCE,81,16192
11049,68.8,131.6,HALSTED,Weekday,"{'type': 'Point', 'coordinates': [-87.64662275, 41.85273736]}",2012-10-01T00:00:00.000,CERMAK,21,16193
11050,237.3,365.5,WILSON,Weekday,"{'type': 'Point', 'coordinates': [-87.65747542, 41.96559124]}",2012-10-01T00:00:00.000,BROADWAY,36,16194
11051,33.9,25.0,LOOMIS,Weekday,"{'type': 'Point', 'coordinates': [-87.66138582, 41.85249355]}",2012-10-01T00:00:00.000,CERMAK,21,16195
11052,271.8,187.3,RACINE,Weekday,"{'type': 'Point', 'coordinates': [-87.65473315, 41.77967592]}",2012-10-01T00:00:00.000,63RD STREET,63,16196
11053,35.2,47.7,3600 SOUTH,Weekday,"{'type': 'Point', 'coordinates': [-87.62663248, 41.82871069]}",2012-10-01T00:00:00.000,STATE,29,16197
11054,41.1,19.3,36TH PLACE,Weekday,"{'type': 'Point', 'coordinates': [-87.62637787, 41.82858497]}",2012-10-01T00:00:00.000,STATE,29,16198
11055,23.0,45.4,CALUMET,Weekday,"{'type': 'Point', 'coordinates': [-87.61846099, 41.81655033]}",2012-10-01T00:00:00.000,43RD STREET,43,16199
11056,177.3,321.9,ASHLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66798959, 41.91069828]}",2012-10-01T00:00:00.000,NORTH AVENUE,72,17000
11057,11.6,12.6,MAY,Weekday,"{'type': 'Point', 'coordinates': [-87.65496331, 41.86697971]}",2012-10-01T00:00:00.000,ROOSEVELT,12,17003
11058,5.2,0.8,WESTERN,Weekday,"{'type': 'Point', 'coordinates': [-87.68851952, 41.94679356]}",2012-10-01T00:00:00.000,ADDISON,152,17010
11059,62.0,34.8,HONORE (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.67486606, 41.90879551]}",2012-10-01T00:00:00.000,MILWAUKEE,56,17011
11060,151.8,131.3,CALIFORNIA,Weekday,"{'type': 'Point', 'coordinates': [-87.69709016, 41.92265984]}",2012-10-01T00:00:00.000,MILWAUKEE,56,17013
11061,17.2,30.0,PRINDIVILLE,Weekday,"{'type': 'Point', 'coordinates': [-87.69524533, 41.92152655]}",2012-10-01T00:00:00.000,MILWAUKEE,56,17014
11062,39.1,56.5,HONORE (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.67520418, 41.90885516]}",2012-10-01T00:00:00.000,MILWAUKEE,56,17015
11063,231.8,562.9,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76624353, 41.93851092]}",2012-10-01T00:00:00.000,BELMONT,77,17017
11064,273.6,339.4,BELMONT,Weekday,"{'type': 'Point', 'coordinates': [-87.7664113, 41.93872538]}",2012-10-01T00:00:00.000,CENTRAL,85,17018
11065,488.0,301.4,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76677666, 41.93863989]}",2012-10-01T00:00:00.000,BELMONT,77,17019
11066,268.4,284.6,BELMONT,Weekday,"{'type': 'Point', 'coordinates': [-87.76657783, 41.93843211]}",2012-10-01T00:00:00.000,CENTRAL,85,17020
11067,1.0,29.8,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70295845, 41.7789022]}",2012-10-01T00:00:00.000,63RD STREET,63,17021
11068,54.0,18.4,SPAULDING,Weekday,"{'type': 'Point', 'coordinates': [-87.70585629, 41.79353045]}",2012-10-01T00:00:00.000,55TH STREET,55,17022
11069,28.7,42.1,37TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.6265815, 41.82722623]}",2012-10-01T00:00:00.000,STATE,29,17023
11070,1.9,0.4,107TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.68150946, 41.69888614]}",2012-10-01T00:00:00.000,WESTERN,49A,17024
11071,1.3,7.5,123RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.68035582, 41.67008232]}",2012-10-01T00:00:00.000,WESTERN,49A,17025
11072,9.1,34.6,111TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.6810353, 41.69202143]}",2012-10-01T00:00:00.000,WESTERN,49A,17026
11073,0.7,3.5,109TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.68115287, 41.69555831]}",2012-10-01T00:00:00.000,WESTERN,49A,17027
11074,0.4,2.6,107TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.68126582, 41.69923808]}",2012-10-01T00:00:00.000,WESTERN,49A,17028
11075,23.2,1.1,KILPATRICK,Weekday,"{'type': 'Point', 'coordinates': [-87.73998807, 41.79316492]}",2012-10-01T00:00:00.000,55TH STREET,55,17030
11076,0.1,0.0,103RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.65621006, 41.70656626]}",2012-10-01T00:00:00.000,VINCENNES,103,17031
11077,0.5,0.3,CHARLES,Weekday,"{'type': 'Point', 'coordinates': [-87.65779085, 41.70498507]}",2012-10-01T00:00:00.000,104TH STREET,103,17032
11078,135.9,27.9,PRINCETON,Weekday,"{'type': 'Point', 'coordinates': [-87.63310973, 41.79409469]}",2012-10-01T00:00:00.000,GARFIELD,55,17033
11079,383.5,157.0,COTTAGE GROVE,Weekday,"{'type': 'Point', 'coordinates': [-87.60630417, 41.80946687]}",2012-10-01T00:00:00.000,47TH STREET,47,17034
11080,2580.2,115.8,BLUE LINE STATION/NORTH B,Weekday,"{'type': 'Point', 'coordinates': [-87.76215931, 41.9700314]}",2012-10-01T00:00:00.000,JEFFERSON PARK,"68,85A,88,92",17037
11081,2546.3,91.3,BLUE LINE STATION/SOUTH B,Weekday,"{'type': 'Point', 'coordinates': [-87.76112886, 41.96982527]}",2012-10-01T00:00:00.000,JEFFERSON PARK,"56,56A,81,81W,91",17038
11082,67.8,220.2,77TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.57597933, 41.75514919]}",2012-10-01T00:00:00.000,JEFFERY,"J14,15",17039
11083,29.6,22.0,LOOMIS,Weekday,"{'type': 'Point', 'coordinates': [-87.66222178, 41.87649845]}",2012-10-01T00:00:00.000,VAN BUREN,126,17041
11084,44.3,161.1,FULLERTON,Weekday,"{'type': 'Point', 'coordinates': [-87.69749565, 41.92459441]}",2012-10-01T00:00:00.000,CALIFORNIA,52,17042
11085,47.2,9.1,INDIANAPOLIS,Weekday,"{'type': 'Point', 'coordinates': [-87.5353668, 41.71257313]}",2012-10-01T00:00:00.000,EWING,"26,30",17043
11086,0.0,0.1,44TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.6039272, 41.81520487]}",2012-10-01T00:00:00.000,DREXEL,4,17044
11087,20.4,84.8,HAZEL,Weekday,"{'type': 'Point', 'coordinates': [-87.65220974, 41.96186987]}",2012-10-01T00:00:00.000,MONTROSE,78,17045
11088,474.9,274.6,CLARK,Weekday,"{'type': 'Point', 'coordinates': [-87.6311045, 41.87947219]}",2012-10-01T00:00:00.000,ADAMS,"1,7,X28,126,129,130,151",17046
11089,187.3,137.9,1111 EAST,Weekday,"{'type': 'Point', 'coordinates': [-87.59950307, 41.78589843]}",2012-10-01T00:00:00.000,60TH STREET,"2,170,171,172",17057
11090,47.8,52.3,23RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.68570189, 41.84993794]}",2012-10-01T00:00:00.000,WESTERN,49,17058
11091,34.6,214.8,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76399892, 41.86553691]}",2012-10-01T00:00:00.000,ROOSEVELT,12,17059
11092,61.0,30.3,43RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.64581309, 41.81600281]}",2012-10-01T00:00:00.000,HALSTED,"8,44",17060
11093,198.8,193.8,TAYLOR,Weekday,"{'type': 'Point', 'coordinates': [-87.6663204, 41.86954418]}",2012-10-01T00:00:00.000,ASHLAND,9,17061
11094,201.6,157.9,TAYLOR,Weekday,"{'type': 'Point', 'coordinates': [-87.66659907, 41.86899322]}",2012-10-01T00:00:00.000,ASHLAND,9,17063
